Date,Value,Value_pred,USD_1,USD_1_pred
2/17/2019,3619.55,3572.173096,0,0
2/18/2019,3670.74,3583.731201,1325.5,1338.312622
2/19/2019,3910.8,3632.493652,1334.15,1340.318604
2/20/2019,3926.53,3869.171387,1343.75,1335.692505
2/21/2019,3987.18,3893.92749,1331.25,1330.718872
2/22/2019,3944.88,3940.394531,1329.05,1326.961914
2/23/2019,3983.48,3915.412842,0,0
2/24/2019,4139.6,3948.980225,0,0
2/25/2019,3766.89,4107.109863,1331.05,1325.168823
2/26/2019,3848.33,3745.721436,1325.05,1323.98645
2/27/2019,3831.45,3797.167236,1322.85,1320.859741
2/28/2019,3833.23,3820.093994,1319.15,1308.691528
3/1/2019,3850.08,3793.985596,1311.95,1294.957764
3/2/2019,3834.62,3811.800781,0,0
3/3/2019,3831.44,3801.875,0,0
3/4/2019,3814.58,3795.802734,1285.4,1287.252075
3/5/2019,3730.98,3781.554932,1283.8,1286.664673
3/6/2019,3872.25,3699.406494,1285.85,1293.470703
3/7/2019,3876.85,3834.061035,1285.3,1299.960449
3/8/2019,3886.82,3850.696289,1296.75,1303.099243
3/9/2019,3875.96,3846.044922,0,0
3/10/2019,3950.56,3843.568604,0,0
3/11/2019,3928.17,3917.596191,1292.75,1305.595825
3/12/2019,3881.09,3898.982666,1297.05,1303.894043
3/13/2019,3892.51,3846.19751,1306.95,1302.553345
3/14/2019,3877.77,3860.860596,1295.55,1303.565186
3/15/2019,3885.21,3849.375488,1303.5,1306.593384
3/16/2019,3936.5,3851.134033,0,0
3/17/2019,4015.95,3903.184082,0,0
3/18/2019,3994.92,3982.533447,1305.6,1308.182373
3/19/2019,3998.77,3962.299805,1307.7,1309.574219
3/20/2019,4029.11,3962.818604,1303.7,1311.174438
3/21/2019,4056.4,3999.175049,1309.6,1315.128174
3/22/2019,3992.34,4025.748535,1311.3,1318.254639
3/23/2019,3999.06,3961.485352,0,0
3/24/2019,4011.92,3965.158691,0,0
3/25/2019,3994.11,3984.142822,1319.55,1317.079102
3/26/2019,3935.89,3962.774414,1316.3,1308.912842
3/27/2019,3947.74,3903.766602,1309.7,1300.065796
3/28/2019,4048.51,3915.390869,1295.15,1294.848145
3/29/2019,4037.37,4017.401367,1295.4,1293.335693
3/30/2019,4115.55,4006.856201,0,0
3/31/2019,4114.44,4076.429688,0,0
4/1/2019,4114.16,4086.677734,1293.5,1294.19104
4/2/2019,4152.53,4080.8479,1290.3,1293.137207
4/3/2019,4882.88,4121.805176,1290.45,1291.951904
4/4/2019,4959.81,4840.245117,1283.15,1294.898682
4/5/2019,4911.24,4944.23584,1288.45,1300.73938
4/6/2019,5028.77,4850.501465,0,0
4/7/2019,5053.52,5002.07373,0,0
4/8/2019,5189.39,5043.283691,1300,1306.331665
4/9/2019,5268.71,5157.545898,1303,1306.852661
4/10/2019,5175.81,5245.05957,1305.45,1302.221191
4/11/2019,5310.18,5149.53418,1298.8,1294.160522
4/12/2019,5035.02,5277.535645,1294.3,1284.991577
4/13/2019,5072.85,5023.818359,0,0
4/14/2019,5064.62,5033.774414,0,0
4/15/2019,5152.51,5053.245605,1285.65,1278.914795
4/16/2019,5036.18,5122.497559,1276.35,1277.357178
4/17/2019,5196.65,5011.260742,1275.85,1276.995605
4/18/2019,5220.37,5161.793945,1275.7,1276.928345
4/19/2019,5276.31,5205.057617,0,0
4/20/2019,5277.04,5243.77002,0,0
4/21/2019,5309.28,5253.723633,0,0
4/22/2019,5281.83,5285.968262,0,0
4/23/2019,5377.19,5261.875488,1269.5,1279.271973
4/24/2019,5518.16,5352.680176,1271.65,1283.456787
4/25/2019,5434.19,5498.624023,1280.8,1285.487061
4/26/2019,5195.61,5412.838379,1284.2,1285.463501
4/27/2019,5292.83,5169.981445,0,0
4/28/2019,5280.19,5271.74707,0,0
4/29/2019,5301.29,5274.708008,1279.5,1284.908081
4/30/2019,5260.65,5271.481445,1282.3,1280.92749
5/1/2019,5269.79,5238.813477,1283.8,1278.116699
5/2/2019,5326.67,5247.5,1270.95,1278.800171
5/3/2019,5390.16,5306.399902,1278.55,1282.771973
5/4/2019,5657.14,5368.675781,0,0
5/5/2019,5771.08,5630.644043,0,0
5/6/2019,5717.66,5752.318848,0,0
5/7/2019,5684.47,5688.69043,1281.2,1287.182983
5/8/2019,5755.72,5661.641602,1285.2,1289.781738
5/9/2019,5936.72,5742.200684,1286.1,1292.559082
5/10/2019,6146.91,5919.572754,1287.1,1295.900146
5/11/2019,6348.02,6124.326172,0,0
5/12/2019,7248.31,6321.52002,0,0
5/13/2019,6978.63,7216.345215,1295.6,1298.762085
5/14/2019,7823.11,6971.457031,1298.4,1297.946777
5/15/2019,7992.69,7748.958008,1299.1,1291.647583
5/16/2019,8206.9,8011.298828,1291.7,1283.393677
5/17/2019,7885.96,8150.111328,1280.8,1276.258179
5/18/2019,7362.22,7860.202148,0,0
5/19/2019,7265.05,7334.456055,0,0
5/20/2019,8193.7,7251.382813,1276.85,1273.655884
5/21/2019,8007.03,8191.013184,1271.15,1277.87439
5/22/2019,7952.5,7993.834473,1273.8,1284.226318
5/23/2019,7625.93,7861.905762,1283.65,1286.778442
5/24/2019,7880.29,7613.571777,1282.5,1285.916016
5/25/2019,8003.26,7858.223633,0,0
5/26/2019,8071.45,7995.23584,0,0
5/27/2019,8744.42,8031.731445,0,0
5/28/2019,8770.06,8712.447266,1278.3,1283.592407
5/29/2019,8719.88,8755.759766,1281.65,1286.227539
5/30/2019,8662.98,8657.130859,1280.95,1298.67749
5/31/2019,8272.46,8639.540039,1295.55,1315.248291
6/1/2019,8553.81,8256.34668,0,0
6/2/2019,8554.8,8523.388672,0,0
6/3/2019,8739.03,8554.392578,1317.1,1329.786133
6/4/2019,8134.92,8693.21582,1324.25,1336.603394
6/5/2019,7675.8,8107.98291,1335.05,1337.930664
6/6/2019,7786.04,7633.312988,1335.5,1333.058716
6/7/2019,7803.23,7787.567871,1340.65,1326.209961
6/8/2019,7998.29,7805.443359,0,0
6/9/2019,7931.34,7959.899414,0,0
6/10/2019,7640.61,7909.19043,1328.6,1324.963745
6/11/2019,8020.38,7611.536621,1324.3,1329.913452
6/12/2019,7917.58,8000.124023,1332.35,1341.614502
6/13/2019,8173.06,7924.939941,1335.9,1348.518921
6/14/2019,8237.88,8129.967285,1351.25,1348.210815
6/15/2019,8693.6,8230.585938,0,0
6/16/2019,8859.47,8666.948242,0,0
6/17/2019,8978.99,8844.511719,1341.3,1345.096436
6/18/2019,9327.48,8938.588867,1341.35,1355.571899
6/19/2019,9076.18,9302.111328,1344.05,1378.099365
6/20/2019,9281.7,9054.852539,1379.5,1400.406982
6/21/2019,9531.35,9232.99707,1397.15,1420.775513
6/22/2019,10209.38,9524.226563,0,0
6/23/2019,10668.63,10175.29688,0,0
6/24/2019,10814.48,10628.65039,1405.7,1419.18457
6/25/2019,11017.5,10743.875,1431.4,1406.723267
6/26/2019,11766.4,10953.77344,1403.95,1399.86792
6/27/2019,12932.55,11727.49023,1402.5,1394.060303
6/28/2019,11132.85,12893.90625,1409,1392.880859
6/29/2019,12374.35,11003.21777,0,0
6/30/2019,11890.38,12233.73828,0,0
7/1/2019,10737.73,11944.9541,1390.1,1404.035522
7/2/2019,10578.72,10557.82324,1391.05,1416.98999
7/3/2019,10805.4,10503.29199,1413.5,1412.311401
7/4/2019,11984.76,10820.31055,1414.9,1404.660278
7/5/2019,11160.49,11930.49023,1388.65,1396.549683
7/6/2019,10955.16,11065.64551,0,0
7/7/2019,11232.04,10806.22656,0,0
7/8/2019,11477.01,11229.70703,1400.1,1400.08313
7/9/2019,12313.08,11440.09668,1391.55,1411.017334
7/10/2019,12586.78,12238.99316,1408.3,1417.43811
7/11/2019,12099.9,12522.55078,1413.75,1419.184937
7/12/2019,11352.87,11975.99609,1407.6,1416.349243
7/13/2019,11803.97,11252.30078,0,0
7/14/2019,11389.1,11771.71875,0,0
7/15/2019,10186.96,11362.55957,1412.4,1413.299683
7/16/2019,10873.5,10063.48145,1409.85,1415.401611
7/17/2019,9397.72,10826.25391,1410.35,1429.298096
7/18/2019,9674.28,9414.69043,1417.45,1437.233154
7/19/2019,10638.56,9550.356445,1439.7,1436.262817
7/20/2019,10535.75,10687.86621,0,0
7/21/2019,10764.9,10489.58398,0,0
7/22/2019,10587.41,10650.72168,1427.75,1431.830444
7/23/2019,10323.62,10566.40625,1425.55,1423.9729
7/24/2019,9844.3,10275.29883,1426.95,1421.225098
7/25/2019,9772.17,9807.274414,1416.1,1422.481934
7/26/2019,9875.17,9747.808594,1420.4,1428.267212
7/27/2019,9848.65,9866.355469,0,0
7/28/2019,9473.99,9814.325195,0,0
7/29/2019,9530,9426.577148,1419.05,1433.737915
7/30/2019,9501.33,9494.423828,1425.9,1426.473267
7/31/2019,9589.13,9493.580078,1427.55,1431.688721
8/1/2019,10084.7,9552.499023,1406.8,1451.612549
8/2/2019,10407.17,10057.9209,1441.75,1468.974976
8/3/2019,10529.55,10382.06934,0,0
8/4/2019,10814.57,10472.05762,0,0
8/5/2019,10980.23,10767.52734,1465.25,1494.156738
8/6/2019,11787.99,10945.99414,1465.25,1503.65918
8/7/2019,11465.67,11742.59277,1506.05,1501.770264
8/8/2019,11960.82,11411.8125,1495.75,1500.653076
8/9/2019,11996.41,11861.71582,1497.7,1499.342407
8/10/2019,11856.64,11965.76172,0,0
8/11/2019,11282.22,11760.44531,0,0
8/12/2019,11566.84,11196.14063,1504.7,1508.387573
8/13/2019,11386.26,11507.03418,1498.4,1519.130615
8/14/2019,10858.12,11349.02051,1513.25,1524.662598
8/15/2019,10016.96,10754.84961,1515.65,1514.765381
8/16/2019,10302.17,9943.03125,1515.25,1508.96875
8/17/2019,10359.44,10268.17676,0,0
8/18/2019,10214.52,10353.17871,0,0
8/19/2019,10317.6,10134.91699,1496.6,1507.945801
8/20/2019,10917.26,10260.51465,1504.55,1510.038574
8/21/2019,10760.56,10894.26465,1503.25,1513.523804
8/22/2019,10129.4,10714.68652,1502.05,1530.722168
8/23/2019,10111.98,10040.70605,1503.8,1544.874878
8/24/2019,10405.81,10077.95996,0,0
8/25/2019,10143.8,10412.45898,0,0
8/26/2019,10135.06,10100.56738,0,0
8/27/2019,10360.28,10069.02832,1532.95,1550.324951
8/28/2019,10171.95,10342.85156,1537.15,1541.847534
8/29/2019,9717.82,10135.70801,1540.2,1532.460571
8/30/2019,9484.55,9655.757813,1528.4,1536.047729
8/31/2019,9577.99,9453.311523,0,0
9/1/2019,9600.9,9568.813477,0,0
9/2/2019,9769.79,9577.121094,1525.95,1548.554688
9/3/2019,10386.64,9727.175781,1537.85,1548.402222
9/4/2019,10621.29,10359.20605,1546.1,1540.474731
9/5/2019,10584.16,10588.68262,1529.1,1525.825806
9/6/2019,10577.8,10513.62305,1523.7,1512.043335
9/7/2019,10317.47,10529.91504,0,0
9/8/2019,10487.21,10284.43555,0,0
9/9/2019,10406.31,10444.81934,1509.2,1503.411987
9/10/2019,10313.66,10379.54004,1498.25,1515.532471
9/11/2019,10101.03,10255.60352,1490.65,1522.032959
9/12/2019,10159.32,10055.79199,1515.2,1518.384766
9/13/2019,10420.16,10118.98828,1503.1,1513.684814
9/14/2019,10363.9,10389.48633,0,0
9/15/2019,10361.33,10316.22559,0,0
9/16/2019,10310.43,10298.62012,1497.2,1511.214478
9/17/2019,10265.63,10271.61035,1502.1,1509.859985
9/18/2019,10190.36,10222.99023,1503.5,1510.770996
9/19/2019,10157.59,10147.74219,1500.7,1522.817383
9/20/2019,10275.88,10116.5166,1501.9,1531.154419
9/21/2019,10173.11,10238.42578,0,0
9/22/2019,9979.49,10133.00195,0,0
9/23/2019,10033.05,9927.132813,1522.1,1537.087769
9/24/2019,9683.38,9997.014648,1520.65,1525.657349
9/25/2019,8553.61,9654.582031,1528.75,1506.094849
9/26/2019,8432.23,8502.396484,1506.4,1493.213379
9/27/2019,8055.64,8400.736328,1489.9,1485.375732
9/28/2019,8193.9,8089.664063,0,0
9/29/2019,8225,8158.447754,0,0
9/30/2019,8056.74,8213.918945,1485.3,1495.035889
10/1/2019,8307.74,8028.24707,1473.45,1518.912354
10/2/2019,8322.92,8282.200195,1492.6,1523.926147
10/3/2019,8382.03,8323.374023,1517.1,1517.314209
10/4/2019,8236.17,8353.998047,1499.15,1511.04248
10/5/2019,8155.48,8223.699219,0,0
10/6/2019,8147.69,8141.013672,0,0
10/7/2019,7869.74,8142.28418,1501.25,1509.817261
10/8/2019,8212.02,7861.172852,1505.85,1506.098633
10/9/2019,8190,8190.982422,1507.25,1496.352661
10/10/2019,8587.92,8195.525391,1494.8,1495.971069
10/11/2019,8586.9,8549.610352,1479.15,1498.021362
10/12/2019,8269.73,8575.858398,0,0
10/13/2019,8308.01,8232.322266,0,0
10/14/2019,8283.76,8285.076172,1490.6,1498.601074
10/15/2019,8353.54,8286.966797,1487.8,1501.500854
10/16/2019,8162.16,8327.984375,1485.1,1501.600098
10/17/2019,8002.51,8140.374023,1492.65,1501.039917
10/18/2019,8076.78,7974.974121,1490,1497.057861
10/19/2019,7954.15,8062.993652,0,0
10/20/2019,7960.04,7942.51123,0,0
10/21/2019,8231.06,7929.51709,1491.65,1498.790283
10/22/2019,8222.52,8216.030273,1485.35,1503.06189
10/23/2019,8026.76,8206.645508,1494.45,1514.932129
10/24/2019,7469.56,7989.816895,1496.55,1511.654541
10/25/2019,7431.88,7451.269043,1513.45,1501.106445
10/26/2019,8666.79,7417.80957,0,0
10/27/2019,9259.8,8675.654297,0,0
10/28/2019,9551.54,9258.432617,1492.4,1496.346924
10/29/2019,9218.76,9463.516602,1486.75,1507.114136
10/30/2019,9433.35,9172.376953,1492.1,1517.776489
10/31/2019,9164.62,9403.714844,1510.95,1522.388672
11/1/2019,9147.98,9164.795898,1508.8,1509.98877
11/2/2019,9252.99,9102.592773,0,0
11/3/2019,9301.18,9236.246094,0,0
11/4/2019,9206.16,9272.063477,1509.45,1496.565674
11/5/2019,9418.05,9161.790039,1488.95,1489.897949
11/6/2019,9310.19,9379.594727,1486.05,1480.633789
11/7/2019,9343.34,9284.202148,1484.25,1473.553955
11/8/2019,9204.24,9293.203125,1464.15,1467.620117
11/9/2019,8766.04,9175.833008,0,0
11/10/2019,8809.41,8729.043945,0,0
11/11/2019,9037.12,8777.233398,1458.7,1470.27124
11/12/2019,8717.81,9032.833008,1452.05,1476.203613
11/13/2019,8801.52,8684.464844,1462.9,1479.487915
11/14/2019,8762.42,8750.625,1466.65,1479.028687
11/15/2019,8632.32,8757.81543,1466.9,1476.899292
11/16/2019,8457.69,8601.064453,0,0
11/17/2019,8482.7,8429.652344,0,0
11/18/2019,8503.93,8465.737305,1467.65,1476.77063
11/19/2019,8175.99,8490.978516,1468.45,1475.572632
11/20/2019,8120.8,8150.929199,1471.7,1473.597046
11/21/2019,8081.81,8092.311523,1467.05,1469.500732
11/22/2019,7617.07,8080.755371,1464.45,1465.007813
11/23/2019,7286.35,7600.311523,0,0
11/24/2019,7324.03,7260.47998,0,0
11/25/2019,6907.4,7327.438965,1458.4,1462.718018
11/26/2019,7130.25,6910.693848,1454.65,1462.829224
11/27/2019,7163.63,7097.131348,1454.35,1466.479736
11/28/2019,7523.83,7174.260254,1454.65,1469.856934
11/29/2019,7431,7495.717285,1460.15,1478.662109
11/30/2019,7757.47,7420.521973,0,0
12/1/2019,7557.72,7726.46875,0,0
12/2/2019,7402.69,7561.174316,1461.15,1483.544189
12/3/2019,7309.59,7373.806152,1477.3,1484.163208
12/4/2019,7296.77,7307.59375,1475.1,1474.460327
12/5/2019,7192.85,7293.771484,1475.95,1467.21106
12/6/2019,7395.97,7180.967285,1459.65,1467.220337
12/7/2019,7547.19,7376.335449,0,0
12/8/2019,7504.83,7539.066895,0,0
12/9/2019,7522.39,7478.849609,1461.7,1472.133057
12/10/2019,7337.42,7496.277344,1464.95,1477.09729
12/11/2019,7220.76,7327.702637,1466.8,1478.140625
12/12/2019,7202.31,7201.54541,1467.8,1481.837402
12/13/2019,7189.16,7193.130859,1466.6,1483.385132
12/14/2019,7251.87,7177.646973,0,0
12/15/2019,7067.74,7232.166016,0,0
12/16/2019,7111.14,7052.17627,1477.9,1482.432739
12/17/2019,6879.54,7086.619141,1475.8,1482.383667
12/18/2019,6612.12,6875.48291,1474.05,1484.180054
12/19/2019,7284.29,6590.873047,1476.7,1487.64563
12/20/2019,7150.86,7269.175293,1479,1481.243652
12/21/2019,7190.17,7162.154785,0,0
12/22/2019,7143.2,7130.339355,0,0
12/23/2019,7514.41,7137.704102,1482.1,1497.799438
12/24/2019,7322.08,7501.372559,1464.549402,1516.672607
12/25/2019,7250.69,7314.862793,0,0
12/26/2019,7192.72,7211.95459,0,0
12/27/2019,7194.4,7188.976563,1511.5,1499.707764
12/28/2019,7243.93,7183.585938,0,0
12/29/2019,7301.07,7226.503906,0,0
12/30/2019,7385.36,7283.069824,1514.75,1509.677734
12/31/2019,7219.6,7364.872559,1464.549402,1536.169312
1/1/2020,7168.31,7200.982422,0,0
1/2/2020,7175.68,7143.805176,1527.1,1569.083252
1/3/2020,6944.33,7167.202148,1548.75,1580.759277
1/4/2020,7326.35,6931.203613,0,0
1/5/2020,7347.89,7299.367676,0,0
1/6/2020,7351.57,7349.697754,1573.1,1578.374512
1/7/2020,7759.24,7311.972168,1567.85,1560.606934
1/8/2020,8165.47,7738.525391,1571.95,1552.812622
1/9/2020,8042.65,8158.683594,1550.75,1553.824951
1/10/2020,7817.92,8008.781738,1553.6,1557.557495
1/11/2020,8184.66,7777.662598,0,0
1/12/2020,8021.49,8175.311035,0,0
1/13/2020,8173.97,8023.630859,1549.9,1563.068237
1/14/2020,8105.24,8125.210938,1545.1,1568.167114
1/15/2020,8842.42,8095.064453,1549,1570.570313
1/16/2020,8813.89,8812.433594,1554.55,1571.180176
1/17/2020,8722.03,8802.645508,1557.6,1565.343628
1/18/2020,8900.34,8653.920898,0,0
1/19/2020,8910.85,8877.570313,0,0
1/20/2020,8703.36,8898.734375,1560.15,1564.593262
1/21/2020,8626.47,8661.90625,1551.3,1569.862915
1/22/2020,8722.26,8593.483398,1556.9,1575.388794
1/23/2020,8658.94,8706.361328,1562.9,1586.880127
1/24/2020,8388.11,8633.374023,1564.3,1588.78894
1/25/2020,8428.17,8349.211914,0,0
1/26/2020,8327.36,8399.18457,0,0
1/27/2020,8588.42,8316.886719,1580.1,1585.789063
1/28/2020,8895.78,8555.389648,1574,1585.723511
1/29/2020,9385.69,8878.106445,1573.45,1590.824585
1/30/2020,9279.81,9351.905273,1578.25,1589.670288
1/31/2020,9502.37,9243.186523,1584.2,1578.205688
2/1/2020,9333.77,9450.762695,0,0
2/2/2020,9378.09,9320.550781,0,0
2/3/2020,9314.56,9337.384766,1574.75,1568.05188
2/4/2020,9162.14,9293.977539,1558.35,1570.879272
2/5/2020,9162.14,9128.1875,1553.3,1582.373291
2/6/2020,9614.9,9129.366211,1563.3,1589.941772
2/7/2020,9755.66,9593.03125,1572.65,1588.580933
2/8/2020,9807.54,9727.271484,0,0
2/9/2020,9907.12,9746.014648,0,0
2/10/2020,10162.41,9867.094727,1573.2,1579.749878
2/11/2020,9854.79,10131.02832,1570.5,1580.559937
2/12/2020,10275.38,9812.530273,1563.7,1588.177734
2/13/2020,10354.3,10220.80176,1575.05,1593.887329
2/14/2020,10242.43,10341.30078,1581.4,1600.829224
2/15/2020,10368.53,10174.88086,0,0
2/16/2020,9904.17,10318.06543,0,0
2/17/2020,9937.67,9869.788086,1580.8,1611.623413
2/18/2020,9703.93,9878.719727,1589.85,1625.189331
2/19/2020,10180.65,9686.429688,1604.2,1645.55481
2/20/2020,9604.72,10135.64941,1619,1671.928589
2/21/2020,9606.86,9574.717773,1643.3,1667.55542
2/22/2020,9696.58,9529.575195,0,0
2/23/2020,9669.63,9693.526367,0,0
2/24/2020,9989.39,9635.311523,1671.65,1648.607788
2/25/2020,9663.75,9943.119141,1650.3,1650.99707
2/26/2020,9309.15,9634.34668,1634.9,1632.845581
2/27/2020,8785.52,9250.486328,1652,1620.034302
2/28/2020,8804.72,8766.59082,1609.85,1627.970581
2/29/2020,8712.35,8789.379883,0,0
3/1/2020,8534.17,8709.306641,0,0
3/2/2020,8912.82,8499.110352,1599.65,1653.868774
3/3/2020,8912.82,8886.894531,1615.5,1677.898804
3/4/2020,8754.34,8905.915039,1641.85,1697.098755
3/5/2020,8758.9,8707.202148,1659.6,1689.688721
3/6/2020,9067.39,8735.564453,1683.65,1668.686279
3/7/2020,9155.89,9061.552734,0,0
3/8/2020,8898.63,9138.126953,0,0
3/9/2020,8039.38,8858.045898,1672.5,1659.316772
3/10/2020,7931.94,8011.270508,1655.7,1608.617676
3/11/2020,7885.46,7915.429688,1653.75,1583.387329
3/12/2020,7936.65,7911.172852,1570.7,1536.081055
3/13/2020,4830.21,7913.87793,1562.8,1544.441895
3/14/2020,5609.03,4842.94873,0,0
3/15/2020,5166.26,5516.158203,0,0
3/16/2020,5348.44,5337.233398,1487.7,1540.94519
3/17/2020,5026.35,5260.76416,1536.2,1521.704956
3/18/2020,5357.61,5012.455078,1498.2,1514.639893
3/19/2020,5410.23,5332.703613,1474.25,1528.776733
3/20/2020,6195.2,5417.45459,1494.4,1585.914307
3/21/2020,6226.44,6159.916016,0,0
3/22/2020,6189.85,6235.008301,0,0
3/23/2020,5822.62,6152.121582,1525.4,1621.246216
3/24/2020,6502.16,5828.986328,1605.75,1639.193848
3/25/2020,6768.49,6495.665527,1605.45,1624.926392
3/26/2020,6698.46,6793.538086,1634.8,1612.850708
3/27/2020,6763.75,6657.205566,1617.3,1607.227661
3/28/2020,6369.09,6737.77002,0,0
3/29/2020,6260.95,6375.152832,0,0
3/30/2020,5885.41,6237.539551,1618.3,1593.237305
3/31/2020,6405.29,5891.382813,1608.95,1615.07019
4/1/2020,6428.28,6377.944336,1576.55,1632.212158
4/2/2020,6652.87,6432.892578,1616.8,1658.927124
4/3/2020,6809.11,6599.064453,1613.1,1667.102173
4/4/2020,6741.67,6789.792969,0,0
4/5/2020,6871.69,6720.235352,0,0
4/6/2020,6777.44,6843.637207,1648.3,1661.271362
4/7/2020,7343.2,6770.355957,1649.25,1676.289551
4/8/2020,7205.55,7314.449219,1647.8,1728.188477
4/9/2020,7365.03,7204.010254,1680.65,1738.363403
4/10/2020,7293.69,7312.938477,0,0
4/11/2020,6873.24,7288.098145,0,0
4/12/2020,6891.6,6852.368164,0,0
4/13/2020,6915.37,6866.472656,0,0
4/14/2020,6857.66,6919.964844,1741.9,1739.27478
4/15/2020,6871.95,6833.697266,1718.65,1709.461914
4/16/2020,6623.8,6843.964844,1729.5,1694.42981
4/17/2020,7112.27,6610.106934,1692.55,1694.526855
4/18/2020,7034.89,7083.087891,0,0
4/19/2020,7259.36,7038.4375,0,0
4/20/2020,7130.04,7210.529297,1686.2,1723.519043
4/21/2020,6840.24,7122.599121,1682.05,1757.788452
4/22/2020,6852.52,6816.598633,1710.55,1750.338989
4/23/2020,7130.99,6837.749023,1736.25,1734.435425
4/24/2020,7477.6,7130.529785,1715.9,1708.964844
4/25/2020,7507.08,7460.046387,0,0
4/26/2020,7549.52,7477.44043,0,0
4/27/2020,7699.27,7515.525879,1714.95,1711.754883
4/28/2020,7790.66,7685.228027,1691.55,1721.84436
4/29/2020,7765.33,7776.081055,1703.35,1718.354858
4/30/2020,8777.63,7740.402832,1702.75,1729.815796
5/1/2020,8628.77,8753.400391,1686.25,1725.972534
5/2/2020,8824.66,8627.841797,0,0
5/3/2020,8973.82,8741.424805,0,0
5/4/2020,8903.95,8966.668945,1709.1,1715.224731
5/5/2020,8885.93,8877.945313,1699.55,1718.559082
5/6/2020,9030.96,8844.944336,1691.5,1721.794312
5/7/2020,9170.79,9007.984375,1704.05,1723.934814
5/8/2020,10002.48,9143.852539,0,0
5/9/2020,9821.8,9964.896484,0,0
5/10/2020,9527.39,9788.553711,0,0
5/11/2020,8754.46,9437.679688,1702.75,1728.305664
5/12/2020,8617.25,8725.980469,1702.4,1745.591675
5/13/2020,8814.53,8592.78418,1708.4,1754.47583
5/14/2020,9305.93,8817.291016,1731.6,1754.010498
5/15/2020,9790.31,9276.891602,1735.35,1753.449707
5/16/2020,9303.59,9746.301758,0,0
5/17/2020,9385.7,9245.633789,0,0
5/18/2020,9669.4,9321.266602,1734.7,1761.195313
5/19/2020,9719.37,9675.454102,1737.95,1749.43396
5/20/2020,9785.74,9687.604492,1748.3,1751.507202
5/21/2020,9510.67,9731.561523,1724.9,1745.335571
5/22/2020,9057.57,9477.125,1733.55,1725.909546
5/23/2020,9167.26,9016.777344,0,0
5/24/2020,9178.32,9143.211914,0,0
5/25/2020,8730.73,9172.993164,0,0
5/26/2020,8899.66,8685.956055,1720.25,1735.192993
5/27/2020,8842.85,8858.085938,1694.6,1750.983398
5/28/2020,9197.54,8844.392578,1717.35,1758.167236
5/29/2020,9569.21,9156.78418,1728.7,1763.974976
5/30/2020,9425.98,9548.334961,0,0
5/31/2020,9698.1,9385.216797,0,0
6/1/2020,9450.84,9648.953125,1730.6,1735.415039
6/2/2020,10204.23,9439.427734,1742.15,1718.651978
6/3/2020,9525.57,10162.62793,1705.35,1705.543335
6/4/2020,9658.04,9514.439453,1700.05,1711.968262
6/5/2020,9794.56,9572.818359,1683.45,1735.81665
6/6/2020,9623.75,9805.014648,0,0
6/7/2020,9670.43,9585.164063,0,0
6/8/2020,9753.85,9615.961914,1690.35,1750.806763
6/9/2020,9782.59,9731.987305,1713.5,1760.273804
6/10/2020,9775.15,9744.576172,1722.05,1753.139648
6/11/2020,9892.13,9730.629883,1738.25,1730.280884
6/12/2020,9286.42,9855.310547,1733.5,1729.980957
6/13/2020,9459.97,9249.438477,0,0
6/14/2020,9473.5,9408.90332,0,0
6/15/2020,9330.07,9477.914063,1710.45,1740.515137
6/16/2020,9426.7,9283.001953,1719.85,1746.005493
6/17/2020,9526,9385.500977,1724.35,1757.558716
6/18/2020,9454.81,9507.160156,1719.5,1778.577759
6/19/2020,9380.03,9417.119141,1734.75,1788.175171
6/20/2020,9300.15,9339.973633,0,0
6/21/2020,9357.43,9274.550781,0,0
6/22/2020,9284.78,9331.345703,1761.85,1784.58313
6/23/2020,9691.9,9258.813477,1768.9,1773.66687
6/24/2020,9621.49,9658.925781,1766.05,1765.019043
6/25/2020,9276.58,9600.713867,1756.55,1784.470215
6/26/2020,9240.85,9219.1875,1747.6,1794.244629
6/27/2020,9154.45,9210.697266,0,0
6/28/2020,9004.23,9147.886719,0,0
6/29/2020,9127.47,8971.40332,1771.6,1798.213623
6/30/2020,9185.35,9097.905273,1768.1,1800.221313
7/1/2020,9133.97,9167.639648,1771.05,1795.29248
7/2/2020,9236.38,9096.924805,1777.45,1804.678711
7/3/2020,9087.98,9203.432617,1772.9,1811.106079
7/4/2020,9072.42,9066.378906,0,0
7/5/2020,9131.31,9036.84375,0,0
7/6/2020,9089.09,9112.939453,1787.9,1829.821899
7/7/2020,9348.91,9064.399414,1789.55,1835.670288
7/8/2020,9256.23,9316.911133,1811.1,1827.546265
7/9/2020,9440.07,9235.118164,1812.1,1826.654297
7/10/2020,9238.04,9396.487305,1803.1,1824.397949
7/11/2020,9287.4,9217.56543,0,0
7/12/2020,9235.96,9246.924805,0,0
7/13/2020,9295.9,9218.710938,1807.5,1828.923462
7/14/2020,9238.13,9263.65332,1801.9,1834.818481
7/15/2020,9254.52,9209.774414,1804.6,1836.398804
7/16/2020,9193.51,9220.430664,1807.7,1841.661377
7/17/2020,9131,9166.432617,1807.35,1862.822144
7/18/2020,9154.19,9098.960938,0,0
7/19/2020,9174.71,9126.539063,0,0
7/20/2020,9214.66,9149.242188,1815.65,1875.83667
7/21/2020,9163.87,9183.46875,1842.55,1896.615112
